pop,sex,family,id,day,l,w,a,bod
TdelFuego,1,74,1148,10,NA,NA,NA,NA
TdelFuego,1,74,1149,10,NA,NA,NA,NA
TdelFuego,1,75,1150,10,14.1093841373,13.6968998286,34.0085603068,494.9190194221
TdelFuego,1,75,1151,10,12.9235998659,9.7696198406,22.9411797361,324.1163146565
TdelFuego,1,75,1152,10,13.8492925485,9.993306603,25.9567226928,370.0284939429
TdelFuego,1,76,1153,10,13.8273564794,12.7501331372,28.9605761273,416.6100016225
TdelFuego,1,76,1154,10,12.6746718155,11.1410494934,25.5347682372,363.4175438464
TdelFuego,1,76,1155,10,13.2629870163,9.7086582299,20.946550901,294.3361330262
TdelFuego,1,77,1156,10,14.8750428882,13.4756666754,37.0400242235,542.459733088
TdelFuego,1,77,1157,10,13.3778221359,11.0541287988,27.1898028763,388.68594496
TdelFuego,1,77,1158,10,14.4680882067,13.7978783337,32.9854944683,478.4001491599
TdelFuego,1,78,1159,10,NA,NA,NA,NA
TdelFuego,1,78,1160,10,NA,NA,NA,NA
TdelFuego,1,79,1161,10,14.1970598234,11.7942335112,25.7782951593,367.3087903922
TdelFuego,1,79,1162,10,NA,NA,NA,NA
TdelFuego,1,80,1163,10,13.1323027629,11.3120296739,25.0669583264,356.4829416327
TdelFuego,1,80,1164,10,NA,NA,NA,NA
TdelFuego,1,81,1165,10,12.6207332603,10.9304352623,23.6968102042,336.2506749069
TdelFuego,1,81,1166,10,14.2168576422,14.6976222167,39.310706135,577.5439145477
TdelFuego,1,81,1167,10,14.2099727963,11.0568046632,25.4860514586,362.8578611187
TdelFuego,1,82,1168,10,NA,NA,NA,NA
TdelFuego,1,82,1169,10,NA,NA,NA,NA
TdelFuego,1,83,1170,10,NA,NA,NA,NA
TdelFuego,1,83,1171,10,13.2331518585,11.9656008446,28.1258634312,403.0388433883
TdelFuego,1,83,1172,10,13.4205232175,11.8736152463,35.3583877772,515.4805537907
TdelFuego,1,84,1173,10,12.7214897187,10.2350903999,17.6712727016,246.226723553
TdelFuego,1,84,1174,10,13.3573951436,12.0086374644,27.0486637097,386.5256065788
TdelFuego,1,84,1175,10,NA,NA,NA,NA
TdelFuego,1,85,1176,10,NA,NA,NA,NA
TdelFuego,1,85,1177,10,13.040720748,10.0369550612,20.3866853112,285.7927556062
TdelFuego,1,85,1178,10,NA,NA,NA,NA
TdelFuego,1,86,1179,10,13.1002435256,12.5868606215,26.1278530612,372.6385371155
TdelFuego,1,86,1180,10,NA,NA,NA,NA
TdelFuego,1,87,1181,10,14.8824516326,13.4779087512,38.0886134013,558.4211954344
TdelFuego,1,87,1182,10,NA,NA,NA,NA
TdelFuego,1,88,1183,10,13.5362212923,13.6258230038,30.9659240617,447.5836087377
TdelFuego,1,88,1184,10,NA,NA,NA,NA
TdelFuego,1,88,1185,10,12.0671398544,10.3116048618,21.1346770919,297.151434277
TdelFuego,1,89,1186,10,15.9898146669,14.5025364057,43.4517384125,644.1364030451
TdelFuego,1,89,1187,10,12.9572836284,14.1617776302,31.2906173582,451.8746019061
TdelFuego,1,89,1188,10,13.2170093742,8.3354853234,19.0301265371,265.7880562599
TdelFuego,1,90,1189,10,14.6759395859,12.7670854887,33.3656974319,484.8849686586
TdelFuego,1,90,1190,10,15.3110574044,12.6926756892,32.3430626727,468.2155891079
TdelFuego,1,90,1191,10,14.5173275163,12.9386340366,35.6159803903,519.5195848285
Addis,0,1,1,13,28.6284583028,29.5573652914,117.5738492972,586.1272281227
Addis,0,1,2,13,25.7903033576,24.50643008,89.3349373028,458.0731713383
Addis,0,1,3,13,27.0081636968,26.8838446158,103.735047192,523.8778350951
Addis,0,2,4,13,28.0980470288,28.0328620622,113.3695186004,567.3143822986
Addis,0,2,5,13,27.239054303,24.1086241886,93.4013834044,476.7891765017
Addis,0,3,6,13,NA,NA,NA,NA
Addis,0,3,7,13,27.2951594518,27.9424612706,112.1397137472,561.8302516951
Addis,0,4,8,13,29.5511597026,25.1601297468,116.4657429328,581.2084564077
Addis,0,4,9,13,28.941166625,27.8261204298,115.6498110292,577.5954849842
Addis,0,5,10,13,29.065404205,24.4079572542,106.7177319648,537.290034928
Addis,0,5,11,13,29.5614484424,28.2876197596,118.9134322736,592.1661728814
Addis,0,5,12,13,30.1712764488,30.0509829586,132.9636583108,654.6895422404
Addis,0,6,13,13,30.1489715862,28.1167335002,127.2405497992,629.2348282653
Addis,0,6,14,13,NA,NA,NA,NA
Addis,0,6,15,13,28.6341095042,27.7738757142,116.7682996048,582.6089675621
Addis,0,7,16,13,31.0072970014,28.768858451,130.4004146216,643.2982190883
Addis,0,7,17,13,27.8305554632,26.5924433136,109.8967546752,551.730520195
Addis,0,8,18,13,27.1001158918,23.8279833722,90.827366916,464.8890406129
Addis,0,8,19,13,27.756839393,26.4592588354,108.759380794,546.5561263906
Addis,0,8,20,13,27.4429941658,24.539668387,91.4044003524,467.6309200924
Addis,0,9,21,13,27.7535453974,27.0593278,106.62220103,536.8581472851
Addis,0,9,22,13,32.1081917482,27.7115589436,141.0604889836,690.3476171554
Addis,0,9,23,13,33.3078652878,32.6064852192,173.3865935696,831.0104471025
Addis,0,10,24,13,28.5282788264,27.7307044228,115.7663777172,578.0285230231
Addis,0,10,25,13,27.293089911,27.6976650544,99.2666117092,503.5307287248
Addis,0,10,26,13,28.2948258174,24.6619437374,92.78490772,473.9640932546
Addis,0,11,27,13,28.6081340918,26.411121234,103.168127812,521.2616827784
Addis,0,11,28,13,30.8440278282,27.3935674086,125.9553633876,623.6119919997
Addis,0,12,29,13,27.8064829084,27.5356627266,107.3680889512,540.2292232135
Addis,0,12,30,13,28.5884348782,25.3753653226,109.7458746428,551.0053141406
Addis,0,12,31,13,26.9433573246,26.095473257,114.0312460584,570.3318904438
Addis,0,13,32,13,33.205658691,32.7255965236,170.6984463612,819.3376243338
Addis,0,13,33,13,24.314971371,24.7241188436,84.0094847216,433.4933480644
Addis,0,13,34,13,30.4229409904,25.2195855146,115.6827087292,577.7430135665
Addis,0,14,35,13,30.4952853932,28.0631378736,134.8120975988,662.7703538978
Addis,0,14,36,13,29.5105700792,26.0887251332,105.32953285,531.0555534129
Addis,0,14,37,13,30.042311678,30.7320861062,142.5102461792,696.7622087453
Addis,0,15,38,13,25.4452755336,25.3827695798,91.7263163484,469.0167906156
Addis,0,15,39,13,27.488831876,24.7150401104,94.936096044,483.7684231747
Addis,0,15,40,13,30.0226478946,25.7200647678,125.5337900312,621.737154654
Addis,0,16,41,13,31.8756277486,30.0919752002,150.903365116,733.4316411042
Addis,0,16,42,13,28.4353087498,26.4491478858,110.4153675808,554.0225213332
Addis,0,16,43,13,26.993239693,25.5404389776,98.2796588408,499.0800498357
Addis,0,17,44,13,26.5674599166,23.8002813454,98.0089871568,497.7549944444
Addis,0,17,45,13,29.5435230588,26.0822936716,111.9067918808,560.7373885651
Addis,0,17,46,13,27.0676750782,23.7209409574,92.5275247396,472.7840476834
Addis,0,18,47,13,28.2006878828,24.9445151666,106.8717884188,537.9864304817
Addis,0,18,48,13,29.2209788908,26.3317445282,117.350215694,585.170654963
Addis,0,18,49,13,27.2817421182,23.7674208208,100.7769519056,510.448234894
Addis,0,19,50,13,29.2978685978,26.713479577,117.5490381368,586.0161417266
Addis,0,19,51,13,30.4439206158,27.6599231632,128.8934725136,636.6168406098
Addis,0,19,52,13,28.979815018,25.7118250356,108.1650302716,543.9187489476
Addis,0,20,53,13,28.6455238474,27.6735023296,116.4585388064,581.1761715739
Addis,0,20,54,13,26.7229478758,24.3157459674,90.5048208628,463.4989105142
Addis,0,21,55,13,23.7389873866,22.7644506196,80.0397312692,415.0234499254
Addis,0,21,56,13,27.4482063174,24.71629506,88.6791099484,455.0542393123
Addis,0,21,57,13,27.1154562066,21.6592049074,84.3575377028,435.1507238755
Addis,0,22,58,13,29.1976220062,26.7128605356,112.9032571448,565.1738585868
Addis,0,22,59,13,25.3791921974,24.977734541,86.5831206256,445.3908712213
Addis,0,22,60,13,27.5957159446,25.4695179604,105.4924832472,531.8383637829
Addis,0,23,61,13,29.438563793,26.7205678012,108.8215587832,546.8366739745
Addis,0,23,62,13,27.611406886,24.3122825638,110.2650665448,553.3903774776
Addis,0,24,63,13,29.2915263048,27.5776040078,122.0810374152,606.3134748096
Addis,0,24,64,13,26.7603654432,25.871446441,95.3273233536,485.603143697
Addis,0,25,65,13,26.2304013778,22.9178025538,88.9077976384,456.0611582734
Addis,0,25,66,13,28.190543755,23.3669792786,96.1195731404,489.1779821428
Addis,0,25,67,13,26.9631789496,24.3742528458,91.2227058476,466.7966765946
Addis,0,26,68,13,29.8626707026,27.4338881586,128.0436194152,632.8009929271
Addis,0,26,69,13,30.0315494888,27.9989931464,123.8545749884,614.2184852491
Addis,0,26,70,13,32.531788131,31.7775803424,163.6626277916,789.0107190595
Addis,0,27,71,13,29.8589000122,26.5646249762,114.648395292,573.0128922763
Addis,0,27,72,13,28.3945922054,26.4170147032,116.220286902,580.1083484782
Addis,0,27,73,13,29.1178490604,25.3328702512,121.6949731988,604.6358140964
Addis,0,28,74,13,27.6547077056,25.9023122406,102.43480575,517.8887920977
Addis,0,28,75,13,29.418607929,30.2866658842,128.3718780356,634.3024179454
Addis,0,28,76,13,31.013407952,29.3770712996,142.2884805724,695.7881311943
Addis,0,29,77,13,28.2912373782,28.4084477114,112.77031479,564.5761977946
Addis,0,29,78,13,28.3428921056,25.4308212232,103.1903123252,521.3623096659
Addis,0,29,79,13,27.021563579,24.7079537912,95.8509889012,487.9965885984
Addis,0,30,80,13,28.5054744996,25.2397526232,105.3177539868,530.956968549
Addis,0,30,81,13,29.8653747154,29.1650607042,125.8666819348,623.1731882318
Addis,0,30,82,13,27.0982655358,28.2077856994,110.575110444,554.7872119122
Addis,0,31,83,13,27.0081636968,26.8838446158,103.735047192,523.7871655607
Addis,0,31,84,13,28.6284583028,29.5573652914,117.5738492972,586.1720002145
Addis,0,31,85,13,25.7903033576,24.50643008,89.3349373028,458.1191866143
Addis,0,32,86,13,28.0980470288,28.0328620622,113.3695186004,567.3143822986
Addis,0,32,87,13,27.239054303,24.1086241886,93.4013834044,476.7891765017
Addis,0,33,88,13,NA,NA,NA,NA
Addis,0,33,89,13,27.2951594518,27.9424612706,112.1397137472,561.8302516951
Addis,0,34,90,13,28.941166625,27.8261204298,115.6498110292,577.550639505
Addis,0,34,91,13,29.5511597026,25.1601297468,116.4657429328,581.2532704409
Addis,0,35,92,13,30.1712764488,30.0509829586,132.9636583108,654.6010909209
Addis,0,35,93,13,29.065404205,24.4079572542,106.7177319648,537.3352418899
Addis,0,35,94,13,29.5614484424,28.2876197596,118.9134322736,592.2108940118
Addis,0,36,95,13,28.6341095042,27.7738757142,116.7682996048,582.5193623112
Addis,0,36,96,13,30.1489715862,28.1167335002,127.2405497992,629.2792487185
Addis,0,36,97,13,NA,NA,NA,NA
Addis,0,37,98,13,27.8305554632,26.5924433136,109.8967546752,551.68544584
Addis,0,37,99,13,31.0072970014,28.768858451,130.4004146216,643.3425305835
Addis,0,38,100,13,27.4429941658,24.539668387,91.4044003524,467.5390989475
Addis,0,38,101,13,27.1001158918,23.8279833722,90.827366916,464.9349804397
Addis,0,38,102,13,27.756839393,26.4592588354,108.759380794,546.60124755
Addis,0,39,103,13,33.3078652878,32.6064852192,173.3865935696,830.9243089288
Addis,0,39,104,13,27.7535453974,27.0593278,106.62220103,536.9033582862
Addis,0,39,105,13,32.1081917482,27.7115589436,141.0604889836,690.3915824883
Addis,0,40,106,13,28.2948258174,24.6619437374,92.78490772,473.8724092662
Addis,0,40,107,13,28.5282788264,27.7307044228,115.7663777172,578.0733643814
Addis,0,40,108,13,27.293089911,27.6976650544,99.2666117092,503.5762628075
Addis,0,41,109,13,30.8440278282,27.3935674086,125.9553633876,623.5675268711
Addis,0,41,110,13,28.6081340918,26.411121234,103.168127812,521.307042115
Addis,0,42,111,13,26.9433573246,26.095473257,114.0312460584,570.2420728798
Addis,0,42,112,13,27.8064829084,27.5356627266,107.3680889512,540.2744027821
Addis,0,42,113,13,28.5884348782,25.3753653226,109.7458746428,551.0503946737
Addis,0,43,114,13,30.4229409904,25.2195855146,115.6827087292,577.6533247666
Addis,0,43,115,13,33.205658691,32.7255965236,170.6984463612,819.3807607949
Addis,0,43,116,13,24.314971371,24.7241188436,84.0094847216,433.5396461739
Addis,0,44,117,13,30.042311678,30.7320861062,142.5102461792,696.6743674698
Addis,0,44,118,13,30.4952853932,28.0631378736,134.8120975988,662.814518822
Addis,0,44,119,13,29.5105700792,26.0887251332,105.32953285,531.1008190355
Addis,0,45,120,13,30.0226478946,25.7200647678,125.5337900312,621.6481942855
Addis,0,45,121,13,25.4452755336,25.3827695798,91.7263163484,469.0626853449
Addis,0,45,122,13,27.488831876,24.7150401104,94.936096044,483.8141602663
Addis,0,46,123,13,26.993239693,25.5404389776,98.2796588408,498.9888904067
Addis,0,46,124,13,31.8756277486,30.0919752002,150.903365116,733.4753117037
Addis,0,46,125,13,28.4353087498,26.4491478858,110.4153675808,554.0675745227
Addis,0,47,126,13,27.0676750782,23.7209409574,92.5275247396,472.6923382939
Addis,0,47,127,13,26.5674599166,23.8002813454,98.0089871568,497.80058693
Addis,0,47,128,13,29.5435230588,26.0822936716,111.9067918808,560.7823814896
Addis,0,48,129,13,27.2817421182,23.7674208208,100.7769519056,510.3573033314
Addis,0,48,130,13,28.2006878828,24.9445151666,106.8717884188,538.0316309381
Addis,0,48,131,13,29.2209788908,26.3317445282,117.350215694,585.2154351806
Addis,0,49,132,13,28.979815018,25.7118250356,108.1650302716,543.8284568673
Addis,0,49,133,13,29.2978685978,26.713479577,117.5490381368,586.0609147613
Addis,0,49,134,13,30.4439206158,27.6599231632,128.8934725136,636.6612035364
Addis,0,50,135,13,28.6455238474,27.6735023296,116.4585388064,581.1761715739
Addis,0,50,136,13,26.7229478758,24.3157459674,90.5048208628,463.4989105142
Addis,0,51,137,13,27.1154562066,21.6592049074,84.3575377028,435.0581652661
Addis,0,51,138,13,23.7389873866,22.7644506196,80.0397312692,415.0699725512
Addis,0,51,139,13,27.4482063174,24.71629506,88.6791099484,455.1002884063
Addis,0,52,140,13,27.5957159446,25.4695179604,105.4924832472,531.7478460687
Addis,0,52,141,13,29.1976220062,26.7128605356,112.9032571448,565.218812133
Addis,0,52,142,13,25.3791921974,24.977734541,86.5831206256,445.4370302639
Addis,0,53,143,13,27.611406886,24.3122825638,110.2650665448,553.3453181653
Addis,0,53,144,13,29.438563793,26.7205678012,108.8215587832,546.8817925614
Addis,0,54,145,13,26.7603654432,25.871446441,95.3273233536,485.557425359
Addis,0,54,146,13,29.2915263048,27.5776040078,122.0810374152,606.358078781
Addis,0,55,147,13,26.9631789496,24.3742528458,91.2227058476,466.7048372289
Addis,0,55,148,13,26.2304013778,22.9178025538,88.9077976384,456.1071960603
Addis,0,55,149,13,28.190543755,23.3669792786,96.1195731404,489.2236627612
Addis,0,56,150,13,32.531788131,31.7775803424,163.6626277916,788.9240830525
Addis,0,56,151,13,29.8626707026,27.4338881586,128.0436194152,632.8453854968
Addis,0,56,152,13,30.0315494888,27.9989931464,123.8545749884,614.2630250714
Addis,0,57,153,13,29.1178490604,25.3328702512,121.6949731988,604.5465775887
Addis,0,57,154,13,29.8589000122,26.5646249762,114.648395292,573.0577770751
Addis,0,57,155,13,28.3945922054,26.4170147032,116.220286902,580.1531719458
Addis,0,58,156,13,31.013407952,29.3770712996,142.2884805724,695.7002762625
Addis,0,58,157,13,27.6547077056,25.9023122406,102.43480575,517.934184162
Addis,0,58,158,13,29.418607929,30.2866658842,128.3718780356,634.3467988278
Addis,0,59,159,13,27.021563579,24.7079537912,95.8509889012,487.9052013878
Addis,0,59,160,13,28.2912373782,28.4084477114,112.77031479,564.6211566256
Addis,0,59,161,13,28.3428921056,25.4308212232,103.1903123252,521.4076680298
Addis,0,60,162,13,27.0982655358,28.2077856994,110.575110444,554.6971181217
Addis,0,60,163,13,28.5054744996,25.2397526232,105.3177539868,531.0022351054
Addis,0,60,164,13,29.8653747154,29.1650607042,125.8666819348,623.2176564858
Addis,1,1,165,13,23.7349571884,23.6375916138,81.339483826,270.438975584
Addis,1,1,166,13,18.488619909,17.7468877382,46.2960983448,167.8505685228
Addis,1,2,167,13,NA,NA,NA,NA
Addis,1,2,168,13,NA,NA,NA,NA
Addis,1,2,169,13,24.5621209152,22.0241288228,88.0181782708,289.0958762782
Addis,1,3,170,13,22.3144722456,22.0260557414,79.9817277744,266.6492236301
Addis,1,3,171,13,20.784750983,17.8309623316,55.994391042,197.1682914817
Addis,1,3,172,13,21.087815657,20.1489406266,62.3692295952,215.9543051822
Addis,1,4,173,13,22.8150129924,17.3629017844,57.4657238968,201.500215982
Addis,1,5,174,13,25.4773441084,22.321164874,86.7932456208,285.7212830065
Addis,1,5,175,13,NA,NA,NA,NA
Addis,1,6,176,13,NA,NA,NA,NA
Addis,1,6,177,13,19.1095254948,19.6186669176,55.6709770316,196.1644265829
Addis,1,7,178,13,24.3692471754,23.5237122668,84.364020756,278.9705663816
Addis,1,7,179,13,20.291782224,18.962054903,54.7028634328,193.3162164081
Addis,1,7,180,13,NA,NA,NA,NA
Addis,1,8,181,13,20.6268690936,20.1022076978,59.6367443136,207.9616771094
Addis,1,8,182,13,NA,NA,NA,NA
Addis,1,9,183,13,20.5070276494,18.4861786882,51.6730424644,184.2665019653
Addis,1,9,184,13,21.744449334,17.1973770034,55.7715281144,196.5045412963
Addis,1,9,185,13,NA,NA,NA,NA
Addis,1,10,186,13,22.7435667802,19.0059074534,63.1905061032,218.4377748939
Addis,1,10,187,13,NA,NA,NA,NA
Addis,1,10,188,13,NA,NA,NA,NA
Addis,1,11,189,13,21.5558620942,19.7890166304,56.945193984,200.0360290166
Addis,1,11,190,13,20.7405367294,21.5222259658,80.721280022,268.6971718263
Addis,1,11,191,13,18.9006699686,17.8348802254,49.6265330224,177.9990930911
Addis,1,12,192,13,18.5329537814,15.8391527446,45.1947209708,164.470789993
Addis,1,13,193,13,NA,NA,NA,NA
Addis,1,13,194,13,21.0029836912,18.5129929374,45.9780852488,166.9176180097
Addis,1,13,195,13,22.9590994118,19.2245640316,59.1386678924,206.4515150323
Addis,1,14,196,13,22.7229727388,19.4375179686,68.9418755292,235.1446691895
Addis,1,14,197,13,21.0130280282,21.1042367652,66.2515426152,227.3171784319
Addis,1,14,198,13,20.5624900922,21.2472621904,68.9196288776,235.0019707525
Addis,1,15,199,13,19.9293068754,17.6912412682,51.5502550832,183.8964565602
Addis,1,15,200,13,NA,NA,NA,NA
Addis,1,15,201,13,19.6574853304,15.0694731772,49.525481752,177.6926963392
Addis,1,16,202,13,24.6737555402,16.8980554728,82.8660056744,274.7697295048
Addis,1,16,203,13,NA,NA,NA,NA
Addis,1,16,204,13,21.179196222,18.5758973038,57.9659903808,202.9830486558
Addis,1,17,205,13,20.8976343426,20.1732634612,60.0645340176,209.262839638
Addis,1,17,206,13,18.848017148,18.1386864006,47.1489222668,170.5009087456
Addis,1,17,207,13,24.4508990412,23.2450600264,92.5536463912,301.6702227479
Addis,1,18,208,13,21.8719646984,19.924799572,68.4316643636,233.6319578052
Addis,1,18,209,13,NA,NA,NA,NA
Addis,1,19,210,13,18.973453429,19.9809022926,57.296080356,201.0372826159
Addis,1,19,211,13,NA,NA,NA,NA
Addis,1,20,212,13,NA,NA,NA,NA
Addis,1,20,213,13,25.2221632544,21.4337325842,89.8823035072,294.2755192326
Addis,1,21,214,13,25.4864211724,24.1359499636,88.274882288,289.8857553365
Addis,1,21,215,13,21.640665357,18.050332283,57.364189024,201.2393574525
Addis,1,21,216,13,NA,NA,NA,NA
Addis,1,22,217,13,NA,NA,NA,NA
Addis,1,22,218,13,NA,NA,NA,NA
Addis,1,23,219,13,NA,NA,NA,NA
Addis,1,23,220,13,20.7897205222,19.1381165922,62.4185882304,216.098915809
Addis,1,24,221,13,24.6131163064,21.0705476204,90.823510208,296.9222890725
Addis,1,24,222,13,NA,NA,NA,NA
Addis,1,25,223,13,17.5913341702,14.8507540028,39.1186866956,145.6796289548
Addis,1,25,224,13,24.0558565658,22.46548476,93.756807278,305.0277769028
Addis,1,25,225,13,20.528566799,19.2042254362,60.7988056452,211.3442801905
Addis,1,26,226,13,22.4163491686,17.9260956768,56.3735330764,198.2965814668
Addis,1,26,227,13,23.8730523586,19.2924455392,78.8910491768,263.4902306026
Addis,1,27,228,13,25.4980192322,22.215867228,87.9825976364,289.0725281016
Addis,1,27,229,13,19.5815378826,19.4202905644,57.9845444464,203.0782772469
Addis,1,27,230,13,23.4272232712,21.2494059744,81.3381470824,270.3969269953
Addis,1,28,231,13,NA,NA,NA,NA
Addis,1,28,232,13,22.3510891778,20.189772493,70.9058272928,240.7621734857
Addis,1,28,233,13,20.8036830682,18.8830107344,52.8043562672,187.5881591693
Addis,1,29,234,13,NA,NA,NA,NA
Addis,1,30,235,13,20.2005411552,19.1223791006,57.7404341832,202.3953067416
Addis,1,30,236,13,NA,NA,NA,NA
Addis,1,30,237,13,NA,NA,NA,NA
Addis,1,31,238,13,22.0148556108,19.0350639282,69.4275892716,236.5066383031
Addis,1,31,239,13,19.3850990356,17.4533491964,52.5991027948,186.9714624229
Addis,1,32,240,13,20.0239755848,20.5909172296,57.9474664976,202.9281764343
Addis,1,33,241,13,NA,NA,NA,NA
Addis,1,33,242,13,18.7734026466,18.574078288,54.5887977036,192.975359101
Addis,1,33,243,13,NA,NA,NA,NA
Addis,1,34,244,13,23.1334516762,21.205106415,80.57852332,268.2563304335
Addis,1,35,245,13,19.0916380362,18.264695129,57.6326798004,202.0759119494
Addis,1,35,246,13,18.5471066076,15.545766805,54.39415747,192.3934792081
Addis,1,35,247,13,21.5455020304,18.5610706606,72.1152307364,244.1949551537
Addis,1,36,248,13,23.9878541528,18.5643818234,83.3406538636,276.1019894553
Addis,1,36,249,13,22.8310003372,22.1227894156,78.2247360868,261.6426226971
Addis,1,36,250,13,19.941520413,17.5441269132,45.034439996,163.9779211548
Addis,1,37,251,13,24.2842924856,23.7245766614,85.2479319956,281.4440535029
Addis,1,37,252,13,NA,NA,NA,NA
Addis,1,37,253,13,22.5015915204,17.5860995958,60.9493651508,211.7870157958
Addis,1,38,254,13,24.5214698208,20.9897802206,81.101730866,269.8076361068
Addis,1,38,255,13,23.1047811368,21.4973333088,78.5452155408,262.5500710701
Addis,1,38,256,13,23.732585216,22.2109197902,80.2791508808,267.4118805995
Addis,1,39,257,13,25.1906385992,24.4159352726,93.8641671136,305.3237149271
Addis,1,39,258,13,20.0768731126,20.62140471,59.0962288916,206.3261720438
Addis,1,40,259,13,23.4063535336,23.0537849892,90.5958050296,296.3291273857
Addis,1,40,260,13,NA,NA,NA,NA
Addis,1,40,261,13,22.6256513708,20.6063625322,65.6622512724,225.5654592466
