"pop","sex","family","l_1","w_1","a_1","bod_1","l_4","w_4","a_4","bod_4","l_7","w_7","a_7","bod_7","l_10","w_10","a_10","bod_10","l_13","w_13","a_13","bod_13"
"TdelFuego",1,153,1.4932842214,0.9677265023,0.7875902887,13.899980246,4.4244744062,2.7520908121,3.9505695911,53.6086396246,8.2978603311,5.6273173652,10.7160278714,145.417396534,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,153,1.5950823257,1.148225858,1.0685575174,17.329224815,4.5584592385,4.0249142,5.7023656024,76.0665653214,8.5054428709,7.096132316,14.0151830183,192.6956556488,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,154,1.1458979531,0.9080209532,0.6617745509,12.3103103984,3.5240265756,2.9632747577,3.5680861329,48.2029720432,7.0066099382,6.1807028299,9.7284788931,131.5456070141,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,155,1.5531470116,1.2309459382,1.1098882319,17.5351568732,4.4844052749,4.0261016598,5.7376876309,76.6984846538,8.4762078152,8.2401971433,15.3142593546,211.3541690361,14.7356408145,15.3773734491,38.1289396077,559.4348161085,22.4839556446,23.3301129254,72.45853872,1119.0956250648
"TdelFuego",1,156,1.6520250552,1.2810442658,1.2107032381,18.7304203174,4.5782561386,3.9826627958,6.269784804,84.1624548208,8.57032183,8.2182193345,16.8857130263,234.1458763172,15.0067527708,15.3370909779,40.4291424357,596.0231305648,22.7941426216,22.9104371174,77.9466803556,1210.771722288
"TdelFuego",1,156,1.447718536,1.3228523293,1.0658211019,17.1558035581,4.2559806391,3.4918792654,5.1910844276,69.8949442427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,156,1.5364487506,1.2673904952,1.2238976082,19.1718921923,4.6154376444,3.9358924033,6.4699308232,86.3787794779,8.6019971428,6.9308014909,15.8924600143,219.9561314627,15.0888876938,12.209735961,38.2764942425,561.3865675788,22.912349244,18.5349413416,75.0891469084,1163.1554158222
"TdelFuego",1,157,1.4079728751,1.1335154748,1.028266746,16.5723870572,4.3586499036,3.478828197,5.5255912264,74.0261473616,8.3246519832,7.2067216209,16.1874551226,224.4413291286,14.6050245477,12.9255920735,38.330043158,562.2319836403,22.4259511518,20.6485301452,74.23879318,1148.6971357545
"TdelFuego",1,157,1.4768799243,0.9250246745,0.729800549,13.2312044493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,158,1.2305691197,0.7220505841,0.4495603174,9.8955507176,3.8563341294,2.3842784141,2.8278663678,38.9152572639,7.594791429,5.4051343341,8.0498621775,108.579746593,13.4965066857,9.9965599953,22.0269154059,310.5337756834,20.7554968202,16.1017108764,45.0865249152,670.0941922792
"TdelFuego",1,158,1.1932521464,0.5456628399,0.3298770747,8.6876291673,3.6618045847,2.1981301833,2.2521191639,31.848558372,7.1729661888,4.7049459982,5.9941434632,79.9736609057,12.766015691,8.8740149789,17.1541380618,238.2637684762,NA,NA,NA,NA
"TdelFuego",1,159,1.2903765895,1.1362151837,0.8089521032,14.0091318103,3.9814578559,3.3208852361,4.0647513451,54.9367490339,7.7806375355,6.7272919429,10.5504287779,142.9149149425,13.840396973,11.8756528464,25.8989240052,369.6939484068,21.2313644222,17.720953316,47.5886659284,710.0883506441
"TdelFuego",1,159,1.3979058106,1.3901371187,1.1196766047,17.7923543443,4.0474992095,3.8244282791,5.4636894147,73.5197023644,7.9100491657,8.0512049967,14.7232528604,202.7689371655,13.9530690287,13.7725303167,36.3452604377,530.7809856384,21.486053044,20.037523358,67.190447364,1031.1009961032
"TdelFuego",1,159,1.4389000832,1.2064965964,1.0097069335,16.6352894796,4.2289816123,3.6504620429,5.2259438409,69.7231432949,8.1658567945,6.7885095344,13.4310003613,184.2758296086,14.503681577,12.6197260103,32.9414828897,477.7145993748,22.207926975,19.9778530202,63.2918009136,966.7225220006
"TdelFuego",1,160,1.7586686937,1.4522288128,1.6214433884,23.6630594228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,160,1.4045974786,0.8711003358,0.7451388653,13.408439201,4.3406229463,2.8878451266,4.05316368,54.9414895884,8.5052269825,6.1307270876,12.2397628071,167.0364165399,15.1259539851,11.5866477089,29.8814756189,430.072529873,23.2683732046,18.8809445526,61.8566249348,942.842410735
"TdelFuego",1,160,1.7435701595,1.5041081847,1.6328165769,24.0910286124,5.0669522141,3.7176294118,7.6462150124,102.3804960617,9.5707048554,7.6233262595,20.307217417,285.1420360057,16.5630761979,13.8167068203,48.1510418981,718.9543342093,25.1730092746,20.5683294592,90.1480526824,1417.9414827383
"TdelFuego",1,161,1.3644517325,1.2312953226,0.939983771,15.5362775882,4.2073182631,3.4342629058,4.6348763983,62.2342063562,8.1557577031,6.752893343,12.2918825202,168.1214673977,14.2771255187,12.2411548094,30.8715432305,445.5664502049,NA,NA,NA,NA
"TdelFuego",1,161,1.3012866593,0.9895700623,0.6874812239,12.7432358419,4.0920359752,3.0744777617,3.7539407284,50.9074284627,7.938561582,6.095184386,9.690468616,130.6798361609,14.1580414523,10.8824032514,24.5164622335,348.3049899323,21.8361893292,17.5459307482,46.9832786924,700.7321024996
"TdelFuego",1,162,1.1581152504,1.2125927457,0.7963182576,13.8625957008,3.6420518311,3.0826475105,3.7242051665,50.5232980882,7.3298114112,6.4509982332,10.839377542,146.9893187113,13.2912164817,12.3759411263,29.342780649,422.4989659019,NA,NA,NA,NA
"TdelFuego",1,162,1.2891168762,0.8190508273,0.710609503,13.0097301155,3.9428272313,2.5606012621,3.424986825,46.825105566,7.6612407311,5.8855223594,10.1102318276,136.8941781728,13.5499220292,10.2034157237,25.7555110167,366.7795124549,20.7821367114,17.3872591954,52.0464787924,782.3439596247
"TdelFuego",1,162,1.2708823971,1.1055248122,0.8706538264,15.0053670435,3.9505394978,4.0813222144,5.3306657156,71.1135091667,7.6814141336,7.5596894056,13.8746556687,190.6673778806,13.7560836833,11.8236263403,32.3011772534,467.750159439,21.1558381758,16.8157675,57.907995416,878.1383906557
"TdelFuego",1,163,1.5312040551,1.5840515012,1.4673192804,21.8009988931,4.5974050553,3.9611625851,6.9306397946,93.1061257255,8.8244581903,7.9363093899,18.8869589394,263.6652669688,15.4211192447,13.3476516162,44.7773576904,665.3337602658,23.7132963348,20.6346837628,83.834634954,1310.20843838
"TdelFuego",1,163,1.2059385556,0.5254669164,0.3900621708,9.3608347997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,163,1.405651311,0.8949883865,0.6871307284,12.8768582133,4.2074903934,3.7009847171,4.6302623183,61.8595494891,8.0674778228,7.1422998552,12.1052386901,165.2882523909,14.1771091935,13.4891606784,32.0159905947,463.3177536738,21.633138553,19.971184946,59.1208353248,898.0318269292
"TdelFuego",1,164,1.608268676,1.5930579421,1.5292199688,22.5473234778,4.6014319745,4.2381372633,6.978125301,93.426631666,8.6477410412,8.033851445,17.365713732,241.375114546,15.1601010113,13.6739294441,39.3097638335,578.0964252875,22.9464269812,21.07305539,75.9471333056,1177.5561644243
"TdelFuego",1,165,1.0201611578,0.6837422597,0.3765093601,9.0750356073,3.2486815939,2.1974108919,2.0938451034,29.8869166077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,165,1.5329661312,1.3464679874,1.1545708306,18.2058111746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,165,1.1866505582,0.8385934921,0.5042086689,10.7842341846,3.8810146654,3.0518640395,3.5045666337,47.2329554326,7.5527532876,6.6540394736,10.5072021771,142.6427988212,13.4005374387,10.6767626777,25.5553888226,363.9134729575,NA,NA,NA,NA
"TdelFuego",1,166,1.5047905297,1.2427763503,1.1674614972,18.2169419416,4.4027989959,3.6452344844,5.8201642498,78.1220751092,8.4643476735,6.9054318869,14.9885727423,206.445833482,14.9399461374,12.9667641702,37.5268554671,550.1277569053,22.7522363546,19.196865003,70.3179613488,1082.9508990459
"TdelFuego",1,166,1.2965200694,0.8444436315,0.7074966463,12.973835666,3.6969837903,3.0598452292,3.7693554694,51.2611741859,7.1253298877,6.3897985209,10.9865644258,149.2373506855,12.7871917989,12.3512986523,27.5362578695,393.9931771122,19.7553425942,17.7806373026,51.0491860264,766.1720807089
"TdelFuego",1,166,1.1664660437,0.693298266,0.4816910295,10.5288391353,3.5842714282,2.625902991,2.8496644086,38.8886423381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,167,1.2116810243,0.8617266783,0.5998750241,11.6014841496,3.7842519827,2.7327606209,3.4226133029,46.4879956231,7.3367656199,5.4289777418,9.0922839567,123.005098938,13.1505699741,9.4844304618,22.1060640456,311.7232531578,20.1112056238,15.2024502756,45.71023042,680.0931114312
"TdelFuego",1,167,1.1746964219,0.6534790707,0.5117179402,10.7338022414,3.5519370303,2.0316418531,2.8294025225,39.0857267921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,168,1.5928833528,1.6727022836,1.6907789425,24.5048050541,4.5355662848,4.2303037359,7.5772806077,101.7638415964,8.5511040375,8.4317631797,19.5434010327,273.9432304615,14.8289500565,14.6018751771,46.2986336925,689.1534497034,22.6073685692,21.946001528,87.9260314076,1379.8836820488
"TdelFuego",1,168,1.7231012554,1.3014053259,1.2785056889,19.6805425649,4.8560492743,4.0221487546,6.5222646242,87.5704671645,9.1584513071,8.144954447,17.2731826326,239.662444856,15.9682903695,13.8328316513,39.9974580311,588.7985295399,23.9673884332,19.8731241886,75.2520248512,1165.8880793216
"TdelFuego",1,169,1.15405082,1.0517952908,0.6894729453,12.628609387,3.4300647442,2.5499113803,3.0116675839,41.2434525855,6.8167426927,4.8992533516,8.6392185801,116.7170528259,12.0919545542,9.7114780491,24.274777532,344.458955252,18.9604218058,15.7573611364,47.5002438852,708.8573355539
"TdelFuego",1,169,1.3003097351,1.0680065848,0.7918791939,13.949722684,3.9759684893,3.4362557053,3.9524781906,53.4783057373,7.6430228055,7.0742131495,10.5866648143,143.256967282,13.3733365995,11.517584267,26.7037916744,381.6164891258,20.7195989148,18.864307434,57.350724232,869.0103664069
"TdelFuego",1,170,1.3463194445,0.9061138575,0.7800431421,13.6740160361,4.1938062196,3.2883987895,4.7414442737,63.6358835325,7.9986121641,6.8037045434,12.1320337157,165.8407129845,14.1208842501,11.9431739988,31.73784822,458.9982350194,21.595725072,19.1960422818,61.6739607084,939.8316925027
"TdelFuego",1,170,1.2845590374,0.8477183938,0.6397153276,12.1943341981,4.1048371805,3.4692735895,3.9836992624,53.8835425552,7.8707168766,6.699151776,10.4750081593,141.6847828755,13.9357176144,11.3772231152,24.6566553775,350.4323386973,21.4383373494,17.172529163,48.8396377144,730.6373938343
"TdelFuego",1,171,1.3475094518,1.0010073644,0.7540511634,13.3732975235,4.172846964,3.0259189198,4.4652579227,60.1652724013,7.9288683188,6.2375778207,12.6952329838,173.374693934,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,171,1.1541294899,0.8164398539,0.6036630568,11.7813954627,3.6897323929,2.6696827515,3.4986443308,47.7711074159,7.2490523199,5.4707975097,8.7376668042,117.7497381791,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,171,1.1702200848,1.0458290034,0.7094077522,13.1337572076,3.7637943912,2.6786867097,3.4008662924,45.9028352877,7.3610948229,5.5403211516,8.3563473766,112.6402648652,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,172,1.4350889733,1.7804046846,1.61800269,23.6213530017,4.0180243353,4.4629958501,6.9924772243,93.6217426374,7.7442095523,8.5828429878,17.3745722118,241.5054570533,13.6730800142,14.9612649978,40.6615477025,599.5216441248,20.957545753,21.4895177176,75.3282873556,1167.1677472983
"TdelFuego",1,173,1.3203749676,0.754267713,0.5834695436,11.4142163379,4.0863450231,2.3463263957,3.1754708668,43.3276373862,7.8827241098,4.9717525433,8.9323595781,120.7823898018,13.857126533,9.9610806272,25.8478803104,368.3692514811,21.0990215634,15.48757776,49.3212346316,738.2195844644
"TdelFuego",1,173,1.3914403811,1.1914011969,1.0352936442,16.7958494451,4.2457922484,3.9465208928,5.8719244289,78.8155155559,8.1917694699,7.4541186096,15.8428494129,218.7086117989,14.7314926268,13.3715976351,39.1028541368,574.6337124422,22.6354513738,19.5861800854,73.9013943268,1143.2443056341
"TdelFuego",1,174,1.6492370305,1.5958869402,1.5874833537,23.2516827867,4.8904237462,4.6232102983,7.6124749348,102.4094876254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,174,1.2131968919,0.9536283968,0.6106514307,11.8613465498,3.7936982069,3.6716711697,3.8070014896,51.7481203363,7.3770985995,6.5203363847,9.5427527021,128.9499799863,13.1432026448,12.0645479861,22.9620060284,324.4303826942,20.3987385522,17.9012346688,47.0758546996,702.0287469861
"TdelFuego",1,174,1.3056680567,0.8170922259,0.5158949903,10.9169803231,4.1816345922,2.5567433558,2.5967741284,35.7045176433,8.1306290221,5.9232761868,8.0220647042,108.0327045833,14.497258136,10.7240630535,20.5777893195,288.8241580955,22.2114839756,15.5611511068,38.85233767,571.050213411
"TdelFuego",1,175,1.3867450724,0.9381215093,0.7926848016,13.8204762081,4.0245707833,2.6490803998,3.573604678,48.4277520265,7.6538489337,6.0907823663,11.0119921315,149.9348020162,13.4750530952,12.2203225409,27.2841665094,390.3139238038,20.6320214948,19.1900373218,53.040089096,798.4839035427
"TdelFuego",1,175,1.0172125485,0.7886299344,0.4518926158,10.0566764026,3.3145776536,3.1308548376,3.2681933627,44.6639066892,6.5716754301,6.274817319,8.1150531342,108.8190357627,11.8885075487,12.3929679858,24.9256019108,354.5164569449,18.6265672864,18.5462786198,46.0577373208,685.8613572975
"TdelFuego",1,176,1.1793993553,1.0648010059,0.6916949259,12.654172753,3.7607675365,2.9705101593,3.4295964177,46.4242719719,7.5771814893,6.453644973,9.8602644494,133.3899831914,13.6508391939,11.6820431918,25.2473193918,359.5888916907,21.123196307,17.4259861324,48.8900219416,731.4505101983
"TdelFuego",1,177,1.0182993805,0.9488285736,0.4658758027,10.0796031309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,177,1.1959580321,0.5438924322,0.4264563205,9.7699127253,3.7327454748,2.3813944825,2.7228754544,37.8917830952,7.3001229278,5.2658127028,8.4788810975,114.1679564618,13.2333587367,10.2941465289,19.975607136,279.6640456474,20.6625059342,17.0564513354,40.1973375596,592.1567841705
"TdelFuego",1,177,1.413573053,1.2070808876,1.0433094472,17.0312232882,4.2768056053,3.612030443,5.3682705746,71.6133355219,8.1615509922,6.9427014876,14.0150123914,192.6931918503,14.4261048659,11.9835667581,33.8019025745,491.1317507366,22.20903183,17.1522755854,66.3126944236,1016.7302173664
"TdelFuego",1,178,1.1586317034,0.6928122463,0.5327378519,10.836751572,3.6486897419,2.5908475438,2.9477224212,40.4321876408,7.2960564487,5.3172566105,8.4588053948,114.2208806259,13.1894948421,10.0426668132,24.1066263519,341.911157681,20.4180128554,16.6026406426,47.1406442552,703.0708794297
"TdelFuego",1,178,1.6541533912,1.1449920378,1.157198708,18.2369804881,4.8524693341,3.4167786589,6.1597488776,82.680739842,9.0253398511,6.5602731153,15.5952218076,215.097480763,15.7829312886,11.3652941822,37.7460664634,553.2065237288,23.9715376698,17.8243421434,68.8419433768,1058.7581009213
"TdelFuego",1,179,1.3227951041,1.1204651055,0.8844328446,14.8872383309,4.0013895357,3.6193440851,4.9874768437,66.7237135227,7.728354711,7.2076331392,12.7231298369,173.9451313284,13.6368249281,12.5541515117,32.3659142244,469.1285496894,21.1821938012,18.9552319784,62.6309473648,955.8111196234
"TdelFuego",1,180,1.79076076,1.6272554984,1.5437823739,22.7232019461,5.0200568713,5.2494716226,8.1545342902,109.85666701,9.3182026755,10.3725529383,21.57966452,303.8194847127,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,180,1.6033461678,1.2102475178,1.1824812823,18.5370838102,4.6771670442,3.5320537023,6.1825253072,83.1481490601,8.8956512323,7.8236073993,17.3226898678,240.7421506066,15.651831938,12.8887532657,41.0116638438,604.5117773953,23.7949399284,19.637660072,75.3168597616,1166.775427222
"TdelFuego",1,180,1.9035175552,1.6063732492,1.8223870736,26.401450344,5.3504042385,4.6814184364,8.6300271035,115.9279194172,9.993102117,9.04682256,21.4810528452,302.6991500416,17.2865227488,14.9475202584,50.8598847149,762.7184550803,26.1351897754,22.296241412,93.2091652376,1470.2286699623
"TdelFuego",1,181,1.2785354837,0.7594519593,0.5036990064,10.5073535051,4.0327162337,2.8143566544,3.0435399554,41.6483129634,7.8534452816,6.0167682312,9.3671883844,126.8336715375,13.9855068722,10.3502749533,22.1261717705,312.0255004781,21.209090841,15.150263777,42.9868984292,636.5263496754
"TdelFuego",1,181,1.4947927318,1.0833987556,0.9906304901,16.2703796655,4.3221804966,3.4181187212,5.0090545627,67.3250857263,8.2812048653,6.2035569847,12.7507051707,173.9976887001,14.6878916853,10.2757893378,28.9605791644,416.2419619452,22.4351290916,16.1733428044,57.1120118252,865.1027308913
"TdelFuego",1,182,1.1321116088,0.7042737555,0.4998989448,10.4643111325,3.4697402612,2.4660376631,2.4738724735,34.4643621539,6.7663072445,5.9514836546,8.0638675492,108.77254587,12.0396807935,10.700601821,21.0592731542,296.022748876,18.5692921276,16.5971095892,40.7146378672,600.3644214166
"TdelFuego",1,182,1.1155502025,0.9110207404,0.5900827568,11.6261584654,3.391905947,2.7835016361,3.0445200518,41.8126798345,6.8841966393,6.1420004671,9.9421004735,134.2014282165,12.5242433217,10.5053093405,23.397185671,331.3599414538,19.513815601,16.8677621886,47.6900939088,712.106341508
"TdelFuego",1,183,1.3232493123,1.0826465226,0.8557836784,14.55342459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,183,1.1208765527,0.5193554998,0.3273759283,8.6597440934,3.4174189351,2.1290299469,2.1100372903,30.0871209124,6.6507224976,5.1646298525,6.8412866739,91.405869275,11.9345253999,10.2773586662,18.4220743052,256.9589290783,18.5408170672,15.7061733436,35.0467877516,511.1598429384
"TdelFuego",1,184,1.1197279708,1.1129904426,0.7901384421,13.7909648567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,184,1.7070512696,1.6924287757,1.7029828991,24.7986365999,4.7864301301,4.7442002957,7.9752916515,107.5536833829,9.0245783967,9.0398569725,20.3110202832,285.0204545704,15.7858763255,14.8975508703,48.3589905296,722.1135674258,24.0652790114,22.8432095458,93.5908205244,1476.5542297101
"TdelFuego",1,184,1.39097484,1.0045747253,0.8879084358,15.2068484672,4.0126182698,2.7653199051,4.2479963108,56.8562467254,7.789775223,6.0971835265,11.2733535868,153.4650438214,13.772906649,11.9439983849,29.8687371408,430.0603898129,21.3312255736,18.7807037954,61.0458216336,929.6814886028
"TdelFuego",1,185,1.6047817171,1.340195294,1.1814639819,18.3830853352,4.5726826465,4.0067409561,5.5788478948,74.8959502586,8.6468028132,7.3729532239,14.3405633604,197.0529513769,15.1045049207,12.5994910514,34.3475836688,500.2174902129,NA,NA,NA,NA
"TdelFuego",1,185,1.4675080997,1.3103677217,1.1582773345,18.2497753893,4.3147339949,3.6393487129,5.2738004681,70.9931782912,8.2614835689,7.1288357841,13.5633694743,186.0088224725,14.6494461719,12.5605150176,33.8508936596,491.7100182251,22.4937938084,19.0425476194,65.1691919972,997.5780878501
"TdelFuego",1,185,1.296743572,0.9662751363,0.7946419976,14.1204984373,3.9284434749,2.7324353382,4.0079277745,53.7325852321,7.7700777073,6.0541898148,11.9852020791,163.5777410888,13.8504107616,10.4717444364,29.2761692395,420.9194749179,21.3168175248,16.9859995826,58.7532237296,891.9982084568
"TdelFuego",1,186,1.0845538549,1.0811058874,0.5538678281,11.0769640304,3.2648639273,2.8075455837,2.6716091373,36.9450326184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TdelFuego",1,186,1.0382427983,1.0131350274,0.5478633722,11.1446586767,3.4432082435,2.5778333902,2.6558628306,36.8973001468,6.7908406436,5.7952079023,7.373880666,98.6558568231,12.3251592878,10.7644093367,19.5069025049,273.0451807313,19.1387610422,16.7110960988,39.2516453632,577.3658633845
"TdelFuego",1,187,1.2587463129,1.0577870594,0.7984438364,13.8872406382,3.9382167861,3.4742692715,4.5019821218,60.4899489304,7.62541553,6.7875106429,11.4184383332,155.6912997756,13.5292145333,11.2925999904,27.0183156476,386.2441053132,21.001884936,18.907182918,56.735744208,858.750858834
"TdelFuego",1,187,1.1209507395,0.6460773574,0.5157236726,10.7792707599,3.5400778416,2.4659650067,2.7773056901,38.4276572611,6.8908346674,4.5877046794,7.6531707408,102.4757775444,12.3286267481,9.0943059977,21.1699238045,297.8581141447,19.003523961,15.3709372052,41.9675708436,620.4727110587
